"id","mbusdevice","meter","timestamp","reading","device_type"
"12087","2.8101541006086E+16"," KA6U001660326812","2020-07-10 05:00:00","12688.615","3"
"12087","2.8101541006086E+16"," KA6U001660326812","2020-07-10 05:00:00","12688.615","3"
"12088","2.8101541006086E+16"," KA6U001660326812","2020-07-10 06:00:00","12688.615","3"
"12088","2.8101541006086E+16"," KA6U001660326812","2020-07-10 06:00:00","12688.615","3"
"12089","2.8101541006086E+16"," KA6U001660326812","2020-07-10 07:00:00","12688.620","3"
"12089","2.8101541006086E+16"," KA6U001660326812","2020-07-10 07:00:00","12688.620","3"
"12090","2.8101541006086E+16"," KA6U001660326812","2020-07-10 08:00:00","12688.624","3"
"12090","2.8101541006086E+16"," KA6U001660326812","2020-07-10 08:00:00","12688.624","3"
"12091","2.8101541006086E+16"," KA6U001660326812","2020-07-10 09:00:00","12688.649","3"
"12091","2.8101541006086E+16"," KA6U001660326812","2020-07-10 09:00:00","12688.649","3"
"12092","2.8101541006086E+16"," KA6U001660326812","2020-07-10 10:00:00","12688.664","3"
"12092","2.8101541006086E+16"," KA6U001660326812","2020-07-10 10:00:00","12688.664","3"
"12093","2.8101541006086E+16"," KA6U001660326812","2020-07-10 11:00:00","12688.668","3"
"12093","2.8101541006086E+16"," KA6U001660326812","2020-07-10 11:00:00","12688.668","3"
"12094","2.8101541006086E+16"," KA6U001660326812","2020-07-10 12:00:00","12688.704","3"
"12094","2.8101541006086E+16"," KA6U001660326812","2020-07-10 12:00:00","12688.704","3"
"12095","2.8101541006086E+16"," KA6U001660326812","2020-07-10 13:00:00","12688.704","3"
"12095","2.8101541006086E+16"," KA6U001660326812","2020-07-10 13:00:00","12688.704","3"
"12096","2.8101541006086E+16"," KA6U001660326812","2020-07-10 14:00:00","12688.740","3"
"12096","2.8101541006086E+16"," KA6U001660326812","2020-07-10 14:00:00","12688.740","3"
"12097","2.8101541006086E+16"," KA6U001660326812","2020-07-10 15:00:00","12688.750","3"
"12097","2.8101541006086E+16"," KA6U001660326812","2020-07-10 15:00:00","12688.750","3"
"12098","2.8101541006086E+16"," KA6U001660326812","2020-07-10 16:00:00","12688.761","3"
"12098","2.8101541006086E+16"," KA6U001660326812","2020-07-10 16:00:00","12688.761","3"
"12099","2.8101541006086E+16"," KA6U001660326812","2020-07-10 17:00:00","12688.761","3"
"12099","2.8101541006086E+16"," KA6U001660326812","2020-07-10 17:00:00","12688.761","3"
"12100","2.8101541006086E+16"," KA6U001660326812","2020-07-10 18:00:00","12688.761","3"
"12100","2.8101541006086E+16"," KA6U001660326812","2020-07-10 18:00:00","12688.761","3"
"12101","2.8101541006086E+16"," KA6U001660326812","2020-07-10 19:00:00","12689.194","3"
"12101","2.8101541006086E+16"," KA6U001660326812","2020-07-10 19:00:00","12689.194","3"
"12102","2.8101541006086E+16"," KA6U001660326812","2020-07-10 20:00:00","12689.242","3"
"12102","2.8101541006086E+16"," KA6U001660326812","2020-07-10 20:00:00","12689.242","3"
"12103","2.8101541006086E+16"," KA6U001660326812","2020-07-10 21:00:00","12689.242","3"
"12103","2.8101541006086E+16"," KA6U001660326812","2020-07-10 21:00:00","12689.242","3"
"12104","2.8101541006086E+16"," KA6U001660326812","2020-07-10 22:00:00","12689.955","3"
"12104","2.8101541006086E+16"," KA6U001660326812","2020-07-10 22:00:00","12689.955","3"
"12105","2.8101541006086E+16"," KA6U001660326812","2020-07-10 23:00:00","12689.976","3"
"12105","2.8101541006086E+16"," KA6U001660326812","2020-07-10 23:00:00","12689.976","3"
"12106","2.8101541006086E+16"," KA6U001660326812","2020-07-11 00:00:00","12689.976","3"
"12106","2.8101541006086E+16"," KA6U001660326812","2020-07-11 00:00:00","12689.976","3"
"12107","2.8101541006086E+16"," KA6U001660326812","2020-07-11 01:00:00","12690.025","3"
